order_id,customer_id,order_date,city,payment_method,product,category,quantity,unit_price_ngn,line_total_ngn
KNG-2024-00889,CUST-1993,2024-08-02 19:37,Abuja,Card,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00889,CUST-1993,2024-08-02 19:37,Abuja,Card,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00889,CUST-1993,2024-08-02 19:37,Abuja,Card,A4 Paper Ream,Books & Stationery,2,4800,9600
KNG-2024-00889,CUST-1993,2024-08-02 19:37,Abuja,Card,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00890,CUST-1480,2024-11-17 22:14,Abuja,Konga Pay,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00890,CUST-1480,2024-11-17 22:14,Abuja,Konga Pay,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00892,CUST-2910,2024-12-29 22:48,Abuja,Card,Running Shoes,Sports & Fitness,2,22000,44000
KNG-2024-00892,CUST-2910,2024-12-29 22:48,Abuja,Card,JAMB CBT Guide,Books & Stationery,3,4200,12600
KNG-2024-00892,CUST-2910,2024-12-29 22:48,Abuja,Card,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00892,CUST-2910,2024-12-29 22:48,Abuja,Card,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-00893,CUST-2147,2024-05-08 17:26,Enugu,Bank Transfer,JBL Speaker,Electronics,1,42000,42000
KNG-2024-00893,CUST-2147,2024-05-08 17:26,Enugu,Bank Transfer,Rice Cooker,Home & Kitchen,2,25000,50000
KNG-2024-00894,CUST-1994,2024-08-10 15:06,Port Harcourt,Card,Infant Formula,Baby Products,1,18500,18500
KNG-2024-00894,CUST-1994,2024-08-10 15:06,Port Harcourt,Card,Cerelac Wheat 1kg,Baby Products,2,6800,13600
KNG-2024-00894,CUST-1994,2024-08-10 15:06,Port Harcourt,Card,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00895,CUST-1172,2024-11-25 10:36,Port Harcourt,Bank Transfer,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00895,CUST-1172,2024-11-25 10:36,Port Harcourt,Bank Transfer,WAEC Past Questions,Books & Stationery,2,3500,7000
KNG-2024-00896,CUST-2887,2024-07-23 20:42,Port Harcourt,Konga Pay,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00897,CUST-2347,2024-01-15 21:54,Lagos,USSD,Gym Bag,Sports & Fitness,3,11000,33000
KNG-2024-00897,CUST-2347,2024-01-15 21:54,Lagos,USSD,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00898,CUST-2826,2024-12-23 15:49,Ibadan,Konga Pay,Pampers Diapers L,Baby Products,2,12500,25000
KNG-2024-00899,CUST-3655,2024-06-27 12:54,Lagos,Konga Pay,HP Laptop,Electronics,1,480000,480000
KNG-2024-00899,CUST-3655,2024-06-27 12:54,Lagos,Konga Pay,Non-stick Pot Set,Home & Kitchen,3,22000,66000
KNG-2024-00899,CUST-3655,2024-06-27 12:54,Lagos,Konga Pay,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00899,CUST-3655,2024-06-27 12:54,Lagos,Konga Pay,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-00900,CUST-3546,2024-07-14 13:16,Abuja,Card,Rice Cooker,Home & Kitchen,2,25000,50000
KNG-2024-00900,CUST-3546,2024-07-14 13:16,Abuja,Card,Pears Soap,Beauty & Personal,3,1200,3600
KNG-2024-00900,CUST-3546,2024-07-14 13:16,Abuja,Card,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00901,CUST-1456,2024-09-16 16:48,Lagos,Konga Pay,Infant Formula,Baby Products,1,18500,18500
KNG-2024-00901,CUST-1456,2024-09-16 16:48,Lagos,Konga Pay,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-00901,CUST-1456,2024-09-16 16:48,Lagos,Konga Pay,"Smart TV 43""",Electronics,3,215000,645000
KNG-2024-00901,CUST-1456,2024-09-16 16:48,Lagos,Konga Pay,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00902,CUST-2203,2024-06-14 14:28,Port Harcourt,USSD,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00903,CUST-2121,2024-12-21 14:15,Lagos,Card,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00903,CUST-2121,2024-12-21 14:15,Lagos,Card,Ankara Shirt,Fashion - Men,3,7200,21600
KNG-2024-00904,CUST-3507,2024-10-11 13:26,Abuja,Konga Pay,Curtain Set,Home & Kitchen,2,16500,33000
KNG-2024-00904,CUST-3507,2024-10-11 13:26,Abuja,Konga Pay,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-00905,CUST-2493,2024-06-12 18:04,Benin City,USSD,Non-stick Pot Set,Home & Kitchen,2,22000,44000
KNG-2024-00906,CUST-3877,2024-03-06 10:58,Lagos,Konga Pay,Non-stick Pot Set,Home & Kitchen,2,22000,44000
KNG-2024-00906,CUST-3877,2024-03-06 10:58,Lagos,Konga Pay,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00906,CUST-3877,2024-03-06 10:58,Lagos,Konga Pay,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-00907,CUST-3875,2024-04-24 21:17,Port Harcourt,Bank Transfer,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00907,CUST-3875,2024-04-24 21:17,Port Harcourt,Bank Transfer,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00907,CUST-3875,2024-04-24 21:17,Port Harcourt,Bank Transfer,Polo Shirt,Fashion - Men,2,5500,11000
KNG-2024-00907,CUST-3875,2024-04-24 21:17,Port Harcourt,Bank Transfer,Samsung Earbuds,Electronics,1,55000,55000
KNG-2024-00907,CUST-3875,2024-04-24 21:17,Port Harcourt,Bank Transfer,iPad Air,Phones & Tablets,2,780000,1560000
KNG-2024-00908,CUST-1261,2024-05-21 15:57,Kano,Card,Nivea Body Lotion,Beauty & Personal,3,2800,8400
KNG-2024-00908,CUST-1261,2024-05-21 15:57,Kano,Card,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00908,CUST-1261,2024-05-21 15:57,Kano,Card,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-00909,CUST-3205,2024-04-29 20:09,Kano,Konga Pay,iPhone 15 Pro,Phones & Tablets,2,950000,1900000
KNG-2024-00909,CUST-3205,2024-04-29 20:09,Kano,Konga Pay,Baby Carrier,Baby Products,1,15000,15000
KNG-2024-00910,CUST-1490,2024-02-02 20:46,Ibadan,Card,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00910,CUST-1490,2024-02-02 20:46,Ibadan,Card,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00911,CUST-1489,2024-07-25 19:51,Lagos,Card,Non-stick Pot Set,Home & Kitchen,1,22000,22000
KNG-2024-00911,CUST-1489,2024-07-25 19:51,Lagos,Card,Anker Powerbank,Electronics,2,18500,37000
KNG-2024-00912,CUST-2032,2024-07-24 13:14,Abuja,Card,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00912,CUST-2032,2024-07-24 13:14,Abuja,Card,HP Laptop,Electronics,1,480000,480000
KNG-2024-00912,CUST-2032,2024-07-24 13:14,Abuja,Card,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00912,CUST-2032,2024-07-24 13:14,Abuja,Card,A4 Paper Ream,Books & Stationery,3,4800,14400
KNG-2024-00913,CUST-3167,2024-06-05 07:51,Lagos,Konga Pay,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00913,CUST-3167,2024-06-05 07:51,Lagos,Konga Pay,iPad Air,Phones & Tablets,1,780000,780000
KNG-2024-00914,CUST-3192,2024-12-15 11:38,Lagos,Konga Pay,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00914,CUST-3192,2024-12-15 11:38,Lagos,Konga Pay,Infant Formula,Baby Products,3,18500,55500
KNG-2024-00915,CUST-1492,2024-05-29 10:22,Enugu,Konga Pay,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-00916,CUST-1635,2024-08-20 19:50,Warri,USSD,Agbada Set,Fashion - Men,1,35000,35000
KNG-2024-00916,CUST-1635,2024-08-20 19:50,Warri,USSD,HP Laptop,Electronics,3,480000,1440000
KNG-2024-00916,CUST-1635,2024-08-20 19:50,Warri,USSD,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00916,CUST-1635,2024-08-20 19:50,Warri,USSD,Notebook 200pg,Books & Stationery,2,2200,4400
KNG-2024-00917,CUST-3701,2024-02-20 09:42,Kano,Pay on Delivery,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00917,CUST-3701,2024-02-20 09:42,Kano,Pay on Delivery,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00917,CUST-3701,2024-02-20 09:42,Kano,Pay on Delivery,Notebook 200pg,Books & Stationery,2,2200,4400
KNG-2024-00918,CUST-2199,2024-08-10 19:05,Kaduna,Konga Pay,Stiletto Heels,Fashion - Women,3,14500,43500
KNG-2024-00918,CUST-2199,2024-08-10 19:05,Kaduna,Konga Pay,Non-stick Pot Set,Home & Kitchen,2,22000,44000
KNG-2024-00918,CUST-2199,2024-08-10 19:05,Kaduna,Konga Pay,Foam Mattress,Home & Kitchen,2,85000,170000
KNG-2024-00918,CUST-2199,2024-08-10 19:05,Kaduna,Konga Pay,Baby Carrier,Baby Products,1,15000,15000
KNG-2024-00918,CUST-2199,2024-08-10 19:05,Kaduna,Konga Pay,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00919,CUST-1170,2024-10-27 12:41,Lagos,Card,Anker Powerbank,Electronics,2,18500,37000
KNG-2024-00919,CUST-1170,2024-10-27 12:41,Lagos,Card,Agbada Set,Fashion - Men,1,35000,35000
KNG-2024-00920,CUST-2776,2024-04-01 18:43,Ibadan,Konga Pay,Anker Powerbank,Electronics,3,18500,55500
KNG-2024-00921,CUST-1907,2024-04-14 22:13,Kano,Card,Nivea Body Lotion,Beauty & Personal,1,2800,2800
KNG-2024-00921,CUST-1907,2024-04-14 22:13,Kano,Card,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00921,CUST-1907,2024-04-14 22:13,Kano,Card,Shea Butter Cream,Beauty & Personal,2,3500,7000
KNG-2024-00923,CUST-1580,2024-05-12 20:43,Port Harcourt,Bank Transfer,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00923,CUST-1580,2024-05-12 20:43,Port Harcourt,Bank Transfer,Dark & Lovely Relaxer,Beauty & Personal,1,4200,4200
KNG-2024-00924,CUST-2139,2024-09-06 15:38,Enugu,Card,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00924,CUST-2139,2024-09-06 15:38,Enugu,Card,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00924,CUST-2139,2024-09-06 15:38,Enugu,Card,iPad Air,Phones & Tablets,2,780000,1560000
KNG-2024-00925,CUST-1272,2024-05-11 19:18,Lagos,Konga Pay,Chinos Trouser,Fashion - Men,2,8500,17000
KNG-2024-00925,CUST-1272,2024-05-11 19:18,Lagos,Konga Pay,Leather Belt,Fashion - Men,2,4500,9000
KNG-2024-00926,CUST-1354,2024-03-06 08:30,Port Harcourt,Konga Pay,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00926,CUST-1354,2024-03-06 08:30,Port Harcourt,Konga Pay,HP Laptop,Electronics,1,480000,480000
KNG-2024-00926,CUST-1354,2024-03-06 08:30,Port Harcourt,Konga Pay,Ball Point Pens 10pk,Books & Stationery,2,1500,3000
KNG-2024-00927,CUST-2810,2024-09-14 13:49,Port Harcourt,Card,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-00927,CUST-2810,2024-09-14 13:49,Port Harcourt,Card,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00927,CUST-2810,2024-09-14 13:49,Port Harcourt,Card,Chinos Trouser,Fashion - Men,1,8500,8500
KNG-2024-00927,CUST-2810,2024-09-14 13:49,Port Harcourt,Card,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00928,CUST-2195,2024-11-17 13:21,Abuja,Card,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00928,CUST-2195,2024-11-17 13:21,Abuja,Card,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00928,CUST-2195,2024-11-17 13:21,Abuja,Card,iPad Air,Phones & Tablets,1,780000,780000
KNG-2024-00929,CUST-1587,2024-02-27 09:26,Port Harcourt,Konga Pay,Tecno Spark 20,Phones & Tablets,3,115000,345000
KNG-2024-00929,CUST-1587,2024-02-27 09:26,Port Harcourt,Konga Pay,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00929,CUST-1587,2024-02-27 09:26,Port Harcourt,Konga Pay,Curtain Set,Home & Kitchen,1,16500,16500
KNG-2024-00930,CUST-1014,2024-10-17 10:54,Port Harcourt,Pay on Delivery,Anker Powerbank,Electronics,1,18500,18500
KNG-2024-00930,CUST-1014,2024-10-17 10:54,Port Harcourt,Pay on Delivery,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00930,CUST-1014,2024-10-17 10:54,Port Harcourt,Pay on Delivery,Foam Mattress,Home & Kitchen,3,85000,255000
KNG-2024-00930,CUST-1014,2024-10-17 10:54,Port Harcourt,Pay on Delivery,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00931,CUST-3009,2024-11-21 21:30,Port Harcourt,Konga Pay,Black Castor Oil,Beauty & Personal,2,3800,7600
KNG-2024-00932,CUST-1916,2024-03-30 19:16,Lagos,Bank Transfer,Ball Point Pens 10pk,Books & Stationery,2,1500,3000
KNG-2024-00932,CUST-1916,2024-03-30 19:16,Lagos,Bank Transfer,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00933,CUST-2883,2024-04-26 19:08,Abuja,Pay on Delivery,Ankara Shirt,Fashion - Men,2,7200,14400
KNG-2024-00933,CUST-2883,2024-04-26 19:08,Abuja,Pay on Delivery,Shea Butter Cream,Beauty & Personal,1,3500,3500
KNG-2024-00934,CUST-2852,2024-07-05 17:20,Abuja,Konga Pay,A4 Paper Ream,Books & Stationery,1,4800,4800
KNG-2024-00935,CUST-1888,2024-12-03 18:57,Kano,Bank Transfer,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00935,CUST-1888,2024-12-03 18:57,Kano,Bank Transfer,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00935,CUST-1888,2024-12-03 18:57,Kano,Bank Transfer,Resistance Bands,Sports & Fitness,2,5500,11000
KNG-2024-00936,CUST-3554,2024-06-21 12:42,Abuja,Card,Running Shoes,Sports & Fitness,3,22000,66000
KNG-2024-00936,CUST-3554,2024-06-21 12:42,Abuja,Card,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-00936,CUST-3554,2024-06-21 12:42,Abuja,Card,Notebook 200pg,Books & Stationery,2,2200,4400
KNG-2024-00936,CUST-3554,2024-06-21 12:42,Abuja,Card,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00937,CUST-3355,2024-07-29 17:29,Ibadan,Card,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-00937,CUST-3355,2024-07-29 17:29,Ibadan,Card,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00938,CUST-1087,2024-01-28 17:54,Lagos,Pay on Delivery,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-00938,CUST-1087,2024-01-28 17:54,Lagos,Pay on Delivery,Caprisonne Juice,Food & Groceries,1,4200,4200
KNG-2024-00939,CUST-2829,2024-05-28 16:06,Abuja,Bank Transfer,"Smart TV 43""",Electronics,1,215000,215000
KNG-2024-00940,CUST-3180,2024-10-14 22:44,Kaduna,Konga Pay,Samsung Earbuds,Electronics,3,55000,165000
KNG-2024-00941,CUST-2822,2024-07-14 22:24,Lagos,Card,Chinos Trouser,Fashion - Men,2,8500,17000
KNG-2024-00941,CUST-2822,2024-07-14 22:24,Lagos,Card,Baby Wipes 80ct,Baby Products,3,3200,9600
KNG-2024-00941,CUST-2822,2024-07-14 22:24,Lagos,Card,Cerelac Wheat 1kg,Baby Products,3,6800,20400
KNG-2024-00941,CUST-2822,2024-07-14 22:24,Lagos,Card,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00942,CUST-2391,2024-02-05 12:08,Warri,Pay on Delivery,Samsung Earbuds,Electronics,3,55000,165000
KNG-2024-00942,CUST-2391,2024-02-05 12:08,Warri,Pay on Delivery,Running Shoes,Sports & Fitness,1,22000,22000
KNG-2024-00942,CUST-2391,2024-02-05 12:08,Warri,Pay on Delivery,"Smart TV 43""",Electronics,2,215000,430000
KNG-2024-00943,CUST-1340,2024-09-10 07:39,Abuja,USSD,Lace Blouse,Fashion - Women,1,9500,9500
KNG-2024-00943,CUST-1340,2024-09-10 07:39,Abuja,USSD,Polo Shirt,Fashion - Men,3,5500,16500
KNG-2024-00943,CUST-1340,2024-09-10 07:39,Abuja,USSD,Curtain Set,Home & Kitchen,3,16500,49500
KNG-2024-00944,CUST-1096,2024-01-27 14:44,Abuja,USSD,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00944,CUST-1096,2024-01-27 14:44,Abuja,USSD,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00944,CUST-1096,2024-01-27 14:44,Abuja,USSD,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00944,CUST-1096,2024-01-27 14:44,Abuja,USSD,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00945,CUST-3556,2024-06-03 19:12,Lagos,Bank Transfer,Foam Mattress,Home & Kitchen,1,85000,85000
KNG-2024-00945,CUST-3556,2024-06-03 19:12,Lagos,Bank Transfer,Tecno Spark 20,Phones & Tablets,1,115000,115000
KNG-2024-00945,CUST-3556,2024-06-03 19:12,Lagos,Bank Transfer,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00946,CUST-3099,2024-07-27 17:08,Enugu,Pay on Delivery,Agbada Set,Fashion - Men,1,35000,35000
KNG-2024-00946,CUST-3099,2024-07-27 17:08,Enugu,Pay on Delivery,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00947,CUST-2842,2024-12-07 17:55,Kaduna,Card,HP Laptop,Electronics,1,480000,480000
KNG-2024-00947,CUST-2842,2024-12-07 17:55,Kaduna,Card,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00951,CUST-2773,2024-01-26 09:24,Ibadan,Card,Indomie Noodles (40pk),Food & Groceries,2,7500,15000
KNG-2024-00951,CUST-2773,2024-01-26 09:24,Ibadan,Card,JAMB CBT Guide,Books & Stationery,1,4200,4200
KNG-2024-00951,CUST-2773,2024-01-26 09:24,Ibadan,Card,Notebook 200pg,Books & Stationery,2,2200,4400
KNG-2024-00951,CUST-2773,2024-01-26 09:24,Ibadan,Card,WAEC Past Questions,Books & Stationery,1,3500,3500
KNG-2024-00952,CUST-3079,2024-04-11 15:09,Lagos,Card,Resistance Bands,Sports & Fitness,2,5500,11000
KNG-2024-00953,CUST-1310,2024-04-26 12:25,Lagos,Pay on Delivery,Infant Formula,Baby Products,1,18500,18500
KNG-2024-00953,CUST-1310,2024-04-26 12:25,Lagos,Pay on Delivery,Dark & Lovely Relaxer,Beauty & Personal,1,4200,4200
KNG-2024-00954,CUST-2027,2024-09-28 07:41,Enugu,Bank Transfer,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00954,CUST-2027,2024-09-28 07:41,Enugu,Bank Transfer,Gele Headtie,Fashion - Women,1,6500,6500
KNG-2024-00955,CUST-2409,2024-08-08 09:43,Benin City,Card,Gym Bag,Sports & Fitness,1,11000,11000
KNG-2024-00955,CUST-2409,2024-08-08 09:43,Benin City,Card,iPhone 15 Pro,Phones & Tablets,2,950000,1900000
KNG-2024-00956,CUST-2480,2024-02-03 15:46,Kano,Bank Transfer,Indomie Noodles (40pk),Food & Groceries,1,7500,7500
KNG-2024-00956,CUST-2480,2024-02-03 15:46,Kano,Bank Transfer,Rice Cooker,Home & Kitchen,2,25000,50000
KNG-2024-00956,CUST-2480,2024-02-03 15:46,Kano,Bank Transfer,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00957,CUST-1779,2024-12-19 18:26,Lagos,Card,Black Castor Oil,Beauty & Personal,2,3800,7600
KNG-2024-00957,CUST-1779,2024-12-19 18:26,Lagos,Card,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00957,CUST-1779,2024-12-19 18:26,Lagos,Card,Pears Soap,Beauty & Personal,3,1200,3600
KNG-2024-00958,CUST-1571,2024-11-19 11:25,Ibadan,Konga Pay,Dumbbell Set 10kg,Sports & Fitness,1,28000,28000
KNG-2024-00958,CUST-1571,2024-11-19 11:25,Ibadan,Konga Pay,Resistance Bands,Sports & Fitness,1,5500,5500
KNG-2024-00958,CUST-1571,2024-11-19 11:25,Ibadan,Konga Pay,Yoga Mat,Sports & Fitness,1,9500,9500
KNG-2024-00959,CUST-3037,2024-10-08 15:14,Abuja,Konga Pay,Black Castor Oil,Beauty & Personal,1,3800,3800
KNG-2024-00959,CUST-3037,2024-10-08 15:14,Abuja,Konga Pay,Nivea Body Lotion,Beauty & Personal,3,2800,8400
KNG-2024-00959,CUST-3037,2024-10-08 15:14,Abuja,Konga Pay,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-00960,CUST-2324,2024-03-13 14:33,Kano,Bank Transfer,Dark & Lovely Relaxer,Beauty & Personal,1,4200,4200
KNG-2024-00961,CUST-2261,2024-06-08 20:39,Port Harcourt,Konga Pay,Curtain Set,Home & Kitchen,3,16500,49500
KNG-2024-00961,CUST-2261,2024-06-08 20:39,Port Harcourt,Konga Pay,Baby Wipes 80ct,Baby Products,1,3200,3200
KNG-2024-00961,CUST-2261,2024-06-08 20:39,Port Harcourt,Konga Pay,Cerelac Wheat 1kg,Baby Products,1,6800,6800
KNG-2024-00961,CUST-2261,2024-06-08 20:39,Port Harcourt,Konga Pay,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00962,CUST-1857,2024-06-09 22:50,Kaduna,Bank Transfer,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-00962,CUST-1857,2024-06-09 22:50,Kaduna,Bank Transfer,WAEC Past Questions,Books & Stationery,2,3500,7000
KNG-2024-00963,CUST-2020,2024-01-10 17:32,Abuja,Konga Pay,Baby Carrier,Baby Products,1,15000,15000
KNG-2024-00963,CUST-2020,2024-01-10 17:32,Abuja,Konga Pay,"Smart TV 43""",Electronics,1,215000,215000
KNG-2024-00963,CUST-2020,2024-01-10 17:32,Abuja,Konga Pay,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00964,CUST-3981,2024-04-08 15:45,Lagos,Konga Pay,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00964,CUST-3981,2024-04-08 15:45,Lagos,Konga Pay,Anker Powerbank,Electronics,2,18500,37000
KNG-2024-00964,CUST-3981,2024-04-08 15:45,Lagos,Konga Pay,Baby Carrier,Baby Products,3,15000,45000
KNG-2024-00964,CUST-3981,2024-04-08 15:45,Lagos,Konga Pay,Rice Cooker,Home & Kitchen,1,25000,25000
KNG-2024-00965,CUST-2286,2024-11-26 13:59,Port Harcourt,Konga Pay,HP Laptop,Electronics,2,480000,960000
KNG-2024-00965,CUST-2286,2024-11-26 13:59,Port Harcourt,Konga Pay,Foam Mattress,Home & Kitchen,2,85000,170000
KNG-2024-00965,CUST-2286,2024-11-26 13:59,Port Harcourt,Konga Pay,Ankara Dress,Fashion - Women,1,12000,12000
KNG-2024-00965,CUST-2286,2024-11-26 13:59,Port Harcourt,Konga Pay,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00966,CUST-2212,2024-08-03 09:23,Lagos,Bank Transfer,Palazzo Pants,Fashion - Women,1,8000,8000
KNG-2024-00966,CUST-2212,2024-08-03 09:23,Lagos,Bank Transfer,Anker Powerbank,Electronics,2,18500,37000
KNG-2024-00966,CUST-2212,2024-08-03 09:23,Lagos,Bank Transfer,Pampers Diapers L,Baby Products,1,12500,12500
KNG-2024-00967,CUST-1667,2024-01-09 10:03,Port Harcourt,Konga Pay,Non-stick Pot Set,Home & Kitchen,2,22000,44000
KNG-2024-00967,CUST-1667,2024-01-09 10:03,Port Harcourt,Konga Pay,"Smart TV 43""",Electronics,1,215000,215000
KNG-2024-00967,CUST-1667,2024-01-09 10:03,Port Harcourt,Konga Pay,Curtain Set,Home & Kitchen,1,16500,16500
KNG-2024-00968,CUST-3647,2024-11-09 08:41,Lagos,Card,Dangote Sugar 1kg,Food & Groceries,3,2200,6600
KNG-2024-00968,CUST-3647,2024-11-09 08:41,Lagos,Card,Pears Soap,Beauty & Personal,1,1200,1200
KNG-2024-00969,CUST-1418,2024-04-30 09:48,Abuja,USSD,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00969,CUST-1418,2024-04-30 09:48,Abuja,USSD,Dangote Sugar 1kg,Food & Groceries,1,2200,2200
KNG-2024-00969,CUST-1418,2024-04-30 09:48,Abuja,USSD,Milo 400g,Food & Groceries,1,5800,5800
KNG-2024-00969,CUST-1418,2024-04-30 09:48,Abuja,USSD,Caprisonne Juice,Food & Groceries,2,4200,8400
KNG-2024-00969,CUST-1418,2024-04-30 09:48,Abuja,USSD,Infinix Hot 40,Phones & Tablets,2,95000,190000
KNG-2024-00970,CUST-2837,2024-05-13 14:15,Lagos,Pay on Delivery,JAMB CBT Guide,Books & Stationery,1,4200,4200
KNG-2024-00970,CUST-2837,2024-05-13 14:15,Lagos,Pay on Delivery,Ball Point Pens 10pk,Books & Stationery,1,1500,1500
KNG-2024-00971,CUST-1625,2024-06-12 17:24,Owerri,Card,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00971,CUST-1625,2024-06-12 17:24,Owerri,Card,Notebook 200pg,Books & Stationery,1,2200,2200
KNG-2024-00971,CUST-1625,2024-06-12 17:24,Owerri,Card,Samsung Galaxy A54,Phones & Tablets,1,320000,320000
KNG-2024-00972,CUST-3252,2024-01-19 13:14,Lagos,Card,Golden Penny Pasta,Food & Groceries,1,3500,3500
KNG-2024-00972,CUST-3252,2024-01-19 13:14,Lagos,Card,Infinix Hot 40,Phones & Tablets,1,95000,95000
KNG-2024-00972,CUST-3252,2024-01-19 13:14,Lagos,Card,Polo Shirt,Fashion - Men,3,5500,16500
KNG-2024-00973,CUST-3550,2024-09-18 19:10,Lagos,Bank Transfer,Agbada Set,Fashion - Men,2,35000,70000
KNG-2024-00973,CUST-3550,2024-09-18 19:10,Lagos,Bank Transfer,Blender,Home & Kitchen,1,18000,18000
KNG-2024-00974,CUST-3664,2024-11-04 19:13,Lagos,Card,Agbada Set,Fashion - Men,1,35000,35000
KNG-2024-00974,CUST-3664,2024-11-04 19:13,Lagos,Card,Infinix Hot 40,Phones & Tablets,2,95000,190000
KNG-2024-00975,CUST-3825,2024-06-04 18:29,Kano,Pay on Delivery,Lace Blouse,Fashion - Women,2,9500,19000
KNG-2024-00975,CUST-3825,2024-06-04 18:29,Kano,Pay on Delivery,Stiletto Heels,Fashion - Women,2,14500,29000
KNG-2024-00975,CUST-3825,2024-06-04 18:29,Kano,Pay on Delivery,Gele Headtie,Fashion - Women,1,6500,6500
KNG-2024-00976,CUST-3948,2024-07-19 12:58,Abuja,Konga Pay,WAEC Past Questions,Books & Stationery,1,3500,3500
